Nombre,Servicios,Numero de Servicios,Precio Total,Máximo Precio Total,Mínimo Precio Total,Moda Precio Total,Precio Total por Viajero,Máximo Precio Total por Viajero,Mínimo Precio Total por Viajero,Moda Precio Total por Viajero,Precio por Noche,Máximo Precio por Noche,Mínimo Precio por Noche,Moda Precio por Noche,Precio por Noche por Viajero,Máximo Precio por Noche por Viajero,Mínimo Precio por Noche por Viajero,Moda Precio por Noche por Viajero,Latitud,Longitud,URL
Casa De Playa De 4 Dormitorios,"- Acceso a la playa
- primera línea
- Cocina
- Wifi
- Zona para trabajar
- Aparcamiento gratuito en las instalaciones
- Admite mascotas
- TV
- Lavadora
- No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
- No disponible: Detector de humo
Detector de humo",13,632,,,X,106,,,,220,,,,37,,,,38.19123,-0.58474,https://www.airbnb.es/rooms/779691082045290900?adults=6&check_in=2025-07-19&check_out=2025-07-21&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1745513347_P37OwU-pf088KNd5&previous_page_section_name=1000
Preciosa Vivienda Unifamiliar,"- Acceso compartido a la playa
- Cocina
- Wifi
- Zona para trabajar
- Aparcamiento gratuito en las instalaciones
- Piscina compartida
- Admite mascotas
- TV
- No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
- No disponible: Detector de humo
Detector de humo",12,948,,,,158,,,,150,,,,25,,,,38.2084,-0.5239,https://www.airbnb.es/rooms/876195816741580682?adults=6&check_in=2025-07-15&check_out=2025-07-20&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1745513347_P3PM6j3Kalop6HbL&previous_page_section_name=1000
"Apartment, Piscina Y Playa.","- Acceso a la playa
- primera línea
- Cocina
- Aparcamiento gratuito en las instalaciones
- Piscina
- TV
- Lavadora
- Aire acondicionado
- No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
- No disponible: Detector de humo
Detector de humo",12,439,,,,74,,,,125,,,,21,,,,38.1921324,-0.5500966,https://www.airbnb.es/rooms/1359634241263519452?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745513347_P3xM_Irjrrfmx167&previous_page_section_name=1000
Planta Baja Centro De Santa Pola Cerca De Playa.,"- Acceso compartido a la playa
- Cocina
- Wifi
- Zona para trabajar
- Aparcamiento gratuito en la calle
- TV
- Lavadora
- Sistema de aire acondicionado sin conductos tipo split
- No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
- No disponible: Detector de humo
Detector de humo",12,427,,X,,72,,X,,122,,,,21,,,,38.1955,-0.55426,https://www.airbnb.es/rooms/49651237?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745513347_P3apICXU3Tzv00xw&previous_page_section_name=1000
Piso Vacacional Playa Lisa,"- Acceso a la playa
- primera línea
- Cocina
- Wifi
- Zona para trabajar
- Aparcamiento gratuito en las instalaciones
- TV
- Ascensor
- Lavadora
- No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
- No disponible: Detector de humo
Detector de humo",13,710,,,,119,,,,177,,,,30,,,,38.19195,-0.58123,https://www.airbnb.es/rooms/1067398053920834928?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745513347_P3YJj4BaN1artEFf&previous_page_section_name=1000
Sol Y Mar,"- Vistas a la montaña
- Acceso a la playa
- primera línea
- Cocina
- Wifi
- Aparcamiento gratuito en la calle
- TV
- Lavadora
- Secadora Gratis
- No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
- No disponible: Detector de humo
Detector de humo",13,585,,,,98,,,,150,,,,25,,,,38.1918,-0.5823,https://www.airbnb.es/rooms/1212761661001093761?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745513347_P3lMZ8dz0-wbP1Uz&previous_page_section_name=1000
Alquiler Vacacional Santa Pola,"- Cocina
- Aparcamiento gratuito en las instalaciones
- TV
- Lavadora
- Aire acondicionado
- Patio o balcón
- Secador de pelo
- Frigorífico
- No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
- No disponible: Detector de humo
Detector de humo",12,632,,,X,106,,,,170,,,,29,,,,38.19123,-0.57297,https://www.airbnb.es/rooms/1212323770533989065?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745513347_P3LV5qvYhJXFK38e&previous_page_section_name=1000
Apartamento En El Centro,"- Cocina
- Wifi
- Aparcamiento gratuito en las instalaciones
- TV
- Ascensor
- Lavadora
- Aire acondicionado
- Bañera
- No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
- No disponible: Detector de humo
Detector de humo",12,474,,,,79,,,,105,,,,18,,,,38.1920853,-0.560734,https://www.airbnb.es/rooms/1263617813612465279?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745513347_P3IbUP4VdTMT7S77&previous_page_section_name=1000
Magnifico Apartamento,"- Acceso compartido a la playa
- Cocina
- Wifi
- Aparcamiento gratuito en un garaje residencial en la propiedad: 1 plaza
- Piscina compartida: disponible todo el año
- disponible en un horario específico
- Admite mascotas
- Ascensor
- Lavadora en el alojamiento (Gratis)
- No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
- No disponible: Detector de humo
Detector de humo",13,515,,,,86,,,,130,,,,22,,,,38.19388,-0.54622,https://www.airbnb.es/rooms/1213009159248880795?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745513347_P3mHh7C8E3Yh7dL2&previous_page_section_name=1000
"Fantástico Bungalow, A Pie De Playa, Primera Línea","- Vistas al mar
- Vistas a la bahía
- Acceso compartido a la playa (primera línea)
- Cocina
- Wifi
- Aparcamiento gratuito en las instalaciones
- Admite mascotas
- Televisión de alta definición de 47 pulgadas con Apple TV
- Cámaras de seguridad en los exteriores de la propiedad
- No disponible: Detector de humo
Detector de humo",11,1089,X,,,182,X,,,310,X,,,52,X,,,38.1902,-0.5887,https://www.airbnb.es/rooms/559896056085490282?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745513347_P3NiovMKtYpqCGHh&previous_page_section_name=1000
Casa Blanca,"- Acceso a la playa
- primera línea
- Cocina
- Wifi
- Zona para trabajar
- Aparcamiento gratuito en las instalaciones
- TV
- Ascensor
- Lavadora
- No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
- No disponible: Detector de humo
Detector de humo",13,562,,,,94,,,,140,,,,24,,,X,38.1932,-0.5814,https://www.airbnb.es/rooms/1342852821064343203?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745513347_P3wdSZxtlQPST_Wn&previous_page_section_name=1000
Vivienda Moderna Obra Nueva,"- Costa
- Cocina
- Televisión de alta definición
- Ascensor
- Lavadora en el edificio (Gratis)
- Patio privado o balcón
- Frigorífico
- Microondas
- No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
- No disponible: Detector de humo
Detector de humo",12,650,,,,109,,,,207,,,,35,,,,38.1953,-0.55468,https://www.airbnb.es/rooms/1179465306694113717?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745513347_P3tULvLQRlmd9-mg&previous_page_section_name=1000
Mirador Apartments Beach,"- Vistas al perfil urbano
- Acceso a la playa
- primera línea
- Cocina
- Wifi
- Zona para trabajar
- Aparcamiento gratuito en la calle
- Admite mascotas
- TV
- Ascensor
- Lavadora",11,773,,,,129,,,,200,,,,34,,,,38.1904,-0.5536,https://www.airbnb.es/rooms/752553150796976238?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745513347_P3FtnnYC3CjSN2eI&previous_page_section_name=1000
El Corazón De Santa Pola,"- Vistas al perfil urbano
- Costa
- Cocina
- Wifi
- Aparcamiento gratuito en la calle
- TV
- Lavadora
- Aire acondicionado
- No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
- No disponible: Detector de humo
Detector de humo",12,708,,,,118,,,,185,,,,31,,,,38.1924,-0.556,https://www.airbnb.es/rooms/923776515759369401?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745513347_P39TOLD4FDNdFiZQ&previous_page_section_name=1000
