Nombre,Servicios,Numero de Servicios,Precio Total,Máximo Precio Total,Mínimo Precio Total,Moda Precio Total,Precio Total por Viajero,Máximo Precio Total por Viajero,Mínimo Precio Total por Viajero,Moda Precio Total por Viajero,Precio por Noche,Máximo Precio por Noche,Mínimo Precio por Noche,Moda Precio por Noche,Precio por Noche por Viajero,Máximo Precio por Noche por Viajero,Mínimo Precio por Noche por Viajero,Moda Precio por Noche por Viajero,Latitud,Longitud,URL
Ideal Para Varias Familias O Grupo De Amigos,"- Vistas al puerto
- Vistas al mar
- Acceso compartido a la playa
- Cocina
- Wifi
- Aparcamiento gratuito en la calle
- TV
- Ascensor
- Lavadora en el alojamiento (Gratis)
- Sistema de aire acondicionado sin conductos tipo split",10,1770,X,,,295,X,,,270,,,,45,,,,36.7241,-3.5237,https://www.airbnb.es/rooms/944671218569662466?adults=6&check_in=2025-07-15&check_out=2025-07-21&search_mode=regular_search&children=0&infants=0&pets=0&source_impression_id=p3_1745429454_P348QWAdocqwt0lS&previous_page_section_name=1000
Cortijo Lilo,"- Vistas a la montaña
- Vistas al mar
- Cocina
- Wifi
- Zona para trabajar
- Aparcamiento gratuito en las instalaciones
- Piscina descubierta privada: disponible según la temporada
- disponible las 24 horas
- infinita
- Admite mascotas
- Televisión de alta definición de 40 pulgadas con Netflix
- Lavadora en el alojamiento (Gratis)",12,913,,,,153,,,,260,,,,44,,,X,36.76983,-3.45602,https://www.airbnb.es/rooms/11339749?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745429454_P35avqpEo8JCXtb0&previous_page_section_name=1000
Cd-2102 · Adosado De Tres Dormitorios,"- Vistas al perfil urbano
- Cocina
- Wifi
- Aparcamiento gratuito en la calle
- Admite mascotas
- Lavadora
- Aire acondicionado
- Bañera
- No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
- No disponible: Detector de humo
Detector de humo",12,561,,,,94,,,,132,,,,22,,,,36.7412,-3.5883,https://www.airbnb.es/rooms/1095861633364112333?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745429454_P3oSvK7lY6kNCw32&previous_page_section_name=1000
Casa De Artista,"- Vistas al perfil urbano
- Vistas al patio
- Cocina
- Wifi
- Zona para trabajar
- Aparcamiento gratuito en las instalaciones
- Piscina descubierta privada
- Admite mascotas
- No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
- No disponible: Detector de humo
Detector de humo",12,492,,,X,82,,,X,140,,,,24,,,,36.94831,-3.55995,https://www.airbnb.es/rooms/27538768?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745429454_P3NPxTBV96MtXRXz&previous_page_section_name=1000
Casa Balcón Del Mar,"- Vistas a la bahía
- Vistas a la playa
- Costa
- Cocina
- Wifi
- Zona para trabajar
- Aparcamiento gratuito en las instalaciones
- Cámaras de seguridad en los exteriores de la propiedad
- No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
- No disponible: Detector de humo
Detector de humo",12,492,,,X,82,,,X,140,,,,24,,,,36.73557,-3.73523,https://www.airbnb.es/rooms/46763758?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745429454_P3jqYLPiaXQGsQcH&previous_page_section_name=1000
"Casa Bacelar Desconecta, Es Verano","- Cocina
- Wifi (39 Mbps)
- Zona para trabajar
- Aparcamiento gratuito en la calle
- Admite mascotas
- Televisión con televisión por cable estándar
- reproductor de DVD
- Lavadora (en el alojamiento)
- Aire acondicionado
- No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
- No disponible: Detector de humo
Detector de humo",13,340,,X,,57,,X,,80,,,,14,,,,36.8,-3.6399,https://www.airbnb.es/rooms/1336108535637570339?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745429454_P3UEcJikijerPnaZ&previous_page_section_name=1000
"Casa Mundo, Casa Del Siglo🌍 Xvi Con 🏊Piscina, Wifi Y Lavadora","- Vistas al patio
- Acceso al lago
- Cocina
- Wifi
- Zona para trabajar
- Aparcamiento gratuito en las instalaciones
- Piscina compartida: disponible según la temporada
- disponible en un horario específico
- de agua salada
- Admite mascotas
- Televisión de alta definición con reproductor de DVD
- Lavadora en el alojamiento (Gratis)",12,606,,,,101,,,,189,,,,32,,,,36.91336,-3.55057,https://www.airbnb.es/rooms/33455293?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745429454_P3Xo_KrfJ5mPNbfH&previous_page_section_name=1000
Loft Madreselva,"- Acceso a la playa
- primera línea
- Cocina
- Wifi
- Zona para trabajar
- Piscina
- TV
- Lavadora
- Aire acondicionado
- Cámaras de seguridad en los exteriores de la propiedad
- No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono",12,931,,,,156,,,,265,,,,45,,,,36.7430292,-3.6873602,https://www.airbnb.es/rooms/1404151482834814237?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745429454_P3qwRV2Xgl_wFqUl&previous_page_section_name=1000
El Zapo By Interhome,"- Vistas al mar
- Cocina
- Wifi
- Zona para trabajar
- Aparcamiento gratuito en las instalaciones
- Piscina descubierta privada: disponible según la temporada
- TV
- Lavadora
- No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
- No disponible: Detector de humo
Detector de humo",12,820,,,,137,,,,273,,,,46,,,,36.7401,-3.723,https://www.airbnb.es/rooms/49309051?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745429454_P3TbgZhn7l4cZfHd&previous_page_section_name=1000
Amplio Ático Con Impresionantes Vistas Al Mar,"- Vistas al parque
- Vistas al mar
- Acceso a la playa
- primera línea
- Cocina
- Wifi
- Aparcamiento gratuito en la calle
- Admite mascotas
- TV
- No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
- No disponible: Detector de humo
Detector de humo",13,892,,,,149,,,,237,,,,40,,,,36.70498,-3.49066,https://www.airbnb.es/rooms/863455613829334332?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745429454_P3jQqJC0kUlg3bbX&previous_page_section_name=1000
Aguacate Beach Playa Granada Bajo Vistas Piscina,"- Costa
- Cocina
- Wifi
- Zona para trabajar
- Aparcamiento gratuito en las instalaciones
- Piscina descubierta compartida: disponible según la temporada
- disponible en un horario específico
- Jacuzzi compartido
- Televisión de alta definición de 55 pulgadas
- Ascensor
- Cámaras de seguridad en los exteriores de la propiedad",11,1710,,,,285,,,,570,X,,,95,X,,,36.7223,-3.5593,https://www.airbnb.es/rooms/831726466183316787?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745429454_P3AZ_5bYjoWHGrRz&previous_page_section_name=1000
Casa Bienvenido - Casa Histórica Con Terraza En La Azotea,"- Vistas al perfil urbano
- Cocina
- Wifi
- Aparcamiento gratuito en las instalaciones
- Televisión de alta definición con televisión por cable estándar
- Lavadora
- Sistema de aire acondicionado sin conductos tipo split
- Patio privado o balcón
- Parque/cunas de viaje
- Secador de pelo",10,392,,,,66,,,,100,,,X,17,,,,36.9123,-3.5518,https://www.airbnb.es/rooms/701108923147749463?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745429454_P3w6VKMLXPop0nn8&previous_page_section_name=1000
Departamento De Lujo Con Gran Terraza Con Gran Terraza,"- Acceso compartido a la playa
- Cocina
- Wifi
- Aparcamiento gratuito en las instalaciones
- Piscina
- Jacuzzi privado
- Televisión con televisión por cable estándar
- Ascensor
- No disponible: Detector de monóxido de carbono
Detector de monóxido de carbono
- No disponible: Detector de humo
Detector de humo",12,420,,,,70,,,,100,,,X,17,,,,36.83027,-3.51718,https://www.airbnb.es/rooms/852697?adults=6&check_in=2025-07-17&check_out=2025-07-20&search_mode=regular_search&source_impression_id=p3_1745429454_P3705bW7OjplpYdF&previous_page_section_name=1000
